projectId,query,url,catg,subcatg,clics,impressions,position,ctr,entity,score,GSC_score,TA_score
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,cliente (economía),33.0,25.45,28.45
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,cocina (habitación),55.9,25.45,37.62
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,acondicionamiento de aire,69.25,59.53,63.4
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,termostato,54.0,59.53,57.3
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,ventilador,44.47,59.53,53.53
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,verano,5.72,59.53,38.0
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,estufa (calefacción),69.2,59.53,63.4
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,factura,25.0,59.53,45.72
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,invierno,21.45,59.53,44.3
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,medio ambiente natural,28.81,59.53,47.25
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,mercado,38.72,59.53,51.2
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,radiador,72.44,59.53,64.7
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,temperatura,43.38,59.53,53.1
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,control remoto,48.6,59.53,55.16
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,distribución uniforme continua,16.36,59.53,42.25
64abe0de4b12b062d35c5f95,aire modo calor,https://www.lacasadelelectrodomestico.com/blog/como-poner-aire-acondicionado-en-calor/,Aires acondicionados,Mecanismos de Calefacción,1,125,6.34,0.01,eficiencia,0.0,59.53,35.72
